exID,orderID,traderID,timeStamp,type,quantity,side,price
0,152,2034,30400,1,17,1,200000
0,152,2036,30400,1,35,2,0
0,160,3008,30400,1,20,1,998725
0,615,3005,30400,1,13,2,998743
0,152,2019,30400,1,3,1,200000
0,619,3000,30400,1,32,1,998551
0,45,3031,30400,1,49,2,998952
0,42,3036,30400,1,41,2,998754
0,76,2045,30400,1,24,1,200000
0,5418,1000,30402,2,8,2,998752
0,617,3001,30450,1,3,1,998574
0,620,3000,30450,1,29,1,998727
0,99,3033,30450,1,40,2,998739
0,30,3032,30450,1,37,2,998745
0,616,3005,30450,1,5,2,998832
0,32,3012,30450,1,5,2,998767
0,203,2014,30450,1,7,1,200000
0,609,2021,30450,1,40,2,0
0,68,3019,30500,1,19,2,998895
0,610,2021,30500,1,43,1,200000
0,312,3004,30500,1,26,1,998734
0,68,3015,30500,1,16,1,998511
0,617,3005,30500,1,12,2,998737
0,621,3000,30500,1,25,2,998781
0,5439,1000,30500,1,26,1,998682
0,5440,1000,30500,1,30,1,998703
0,5441,1000,30500,1,16,1,998727
0,5442,1000,30500,1,1,1,998703
0,5443,1000,30500,1,50,1,998676
0,5444,1000,30500,1,25,1,998685
0,5445,1000,30500,1,37,1,998715
0,5446,1000,30500,1,50,1,998718
0,5447,1000,30500,1,16,1,998687
0,5448,1000,30500,1,34,1,998685
0,5449,1000,30500,1,8,1,998715
0,5450,1000,30500,1,22,1,998710
0,5451,1000,30500,1,46,1,998721
0,5452,1000,30500,1,45,1,998707
0,5453,1000,30500,1,28,1,998680
0,5454,1000,30500,1,44,1,998721
0,5455,1000,30500,1,22,1,998686
0,5456,1000,30500,1,9,1,998709
0,5457,1000,30500,1,42,1,998675
0,5458,1000,30500,1,41,1,998734
0,5459,1000,30500,1,17,1,998680
0,5460,1000,30500,1,49,1,998697
0,5461,1000,30500,1,33,1,998682
0,5462,1000,30500,1,39,1,998678
0,5463,1000,30500,1,25,1,998713
0,5464,1000,30500,1,5,1,998676
0,5465,1000,30500,1,23,1,998694
0,5466,1000,30500,1,27,1,998702
0,5467,1000,30500,1,24,1,998692
0,5468,1000,30500,1,30,1,998715
0,5469,1000,30500,1,10,1,998678
0,5470,1000,30500,1,13,1,998699
0,5471,1000,30500,1,2,1,998686
0,5472,1000,30500,1,6,1,998721
0,5473,1000,30500,1,11,1,998711
0,5474,1000,30500,1,17,1,998722
0,5475,1000,30500,1,26,1,998679
0,5476,1000,30500,1,13,1,998723
0,5477,1000,30500,1,33,1,998733
0,5478,1000,30500,1,29,1,998729
0,5479,1000,30500,1,24,1,998698
0,5480,1000,30500,1,11,1,998704
0,5481,1000,30500,1,20,1,998693
0,5482,1000,30500,1,13,1,998719
0,5483,1000,30500,1,24,1,998700
0,5484,1000,30500,1,25,1,998686
0,5485,1000,30500,1,28,1,998680
0,5486,1000,30500,1,20,1,998712
0,5487,1000,30500,1,31,1,998706
0,5488,1000,30500,1,14,1,998681
0,5489,1000,30500,1,15,1,998685
0,5490,1000,30500,1,50,1,998700
0,5491,1000,30500,1,15,1,998676
0,5492,1000,30500,1,22,1,998725
0,5493,1000,30500,1,35,1,998701
0,5494,1000,30500,1,35,1,998683
0,5495,1000,30500,1,15,1,998701
0,5496,1000,30500,1,13,1,998678
0,5497,1000,30500,1,12,1,998697
0,5498,1000,30500,1,46,1,998728
0,318,3014,30500,1,22,2,998797
0,5,2010,30500,1,25,2,0
0,618,3001,30500,1,23,2,998736
0,22,3034,30500,1,39,2,998759
0,61,2028,30500,1,10,2,0
0,66,3010,30500,1,9,2,998751
0,5486,1000,30501,2,20,1,998712
0,5445,1000,30502,2,37,1,998715
0,5487,1000,30503,2,31,1,998706
0,5497,1000,30503,2,12,1,998697
0,5455,1000,30505,2,22,1,998686
0,5495,1000,30505,2,15,1,998701
0,5483,1000,30506,2,24,1,998700
0,5440,1000,30507,2,30,1,998703
0,5478,1000,30508,2,29,1,998729
0,5484,1000,30508,2,25,1,998686
0,5492,1000,30510,2,22,1,998725
0,5451,1000,30511,2,46,1,998721
0,5457,1000,30512,2,42,1,998675
0,5461,1000,30513,2,33,1,998682
0,5458,1000,30513,2,41,1,998734
0,5441,1000,30514,2,16,1,998727
0,5450,1000,30515,2,22,1,998710
0,5481,1000,30515,2,20,1,998693
0,5496,1000,30517,2,13,1,998678
0,5493,1000,30518,2,35,1,998701
0,5463,1000,30521,2,25,1,998713
0,5491,1000,30522,2,15,1,998676
0,5470,1000,30523,2,13,1,998699
0,5443,1000,30523,2,50,1,998676
0,5482,1000,30525,2,13,1,998719
0,5488,1000,30525,2,14,1,998681
0,5475,1000,30527,2,26,1,998679
0,5459,1000,30529,2,17,1,998680
0,5444,1000,30529,2,25,1,998685
0,5473,1000,30529,2,11,1,998711
0,5452,1000,30529,2,45,1,998707
0,5469,1000,30529,2,10,1,998678
0,5477,1000,30530,2,33,1,998733
0,5498,1000,30531,2,46,1,998728
0,5462,1000,30531,2,39,1,998678
0,5471,1000,30532,2,2,1,998686
0,5490,1000,30534,2,50,1,998700
0,5480,1000,30535,2,11,1,998704
0,5442,1000,30541,2,1,1,998703
0,5467,1000,30545,2,24,1,998692
0,5468,1000,30546,2,30,1,998715
0,5448,1000,30547,2,34,1,998685
0,58,3026,30550,1,37,1,998381
0,619,3001,30550,1,25,2,998738
0,618,3005,30550,1,28,2,999024
0,622,3000,30550,1,11,1,998686
0,611,2021,30550,1,31,1,200000
0,5453,1000,30552,2,28,1,998680
0,5464,1000,30554,2,5,1,998676
0,5446,1000,30563,2,50,1,998718
0,5439,1000,30568,2,26,1,998682
0,5472,1000,30568,2,6,1,998721
0,5494,1000,30581,2,35,1,998683
0,5465,1000,30592,2,23,1,998694
0,5489,1000,30597,2,15,1,998685
0,5476,1000,30597,2,13,1,998723
0,106,3013,30600,1,50,1,998716
0,313,3004,30600,1,19,2,998818
0,204,2014,30600,1,23,1,200000
0,46,3017,30600,1,35,1,998710
0,36,2038,30600,1,8,2,0
0,623,3000,30600,1,34,1,998717
0,161,3008,30600,1,11,2,998769
0,68,2037,30600,1,24,2,0
0,619,3005,30600,1,10,1,998600
0,17,2040,30600,1,33,1,200000
0,43,3018,30600,1,17,2,998769
0,319,3014,30600,1,44,1,998732
0,153,2036,30600,1,45,1,200000
0,620,3001,30600,1,32,1,998733
0,153,2019,30600,1,29,2,0
0,63,3007,30600,1,1,1,998735
0,612,2021,30600,1,41,2,0
0,42,3024,30600,1,45,1,998728
0,78,3006,30600,1,1,1,998718
0,44,3029,30600,1,39,2,998849
0,153,2034,30600,1,29,2,0
0,160,3021,30600,1,35,2,998737
0,5447,1000,30604,2,16,1,998687
0,5474,1000,30604,2,17,1,998722
0,5460,1000,30609,2,49,1,998697
0,5456,1000,30621,2,9,1,998709
0,5466,1000,30622,2,27,1,998702
0,5479,1000,30624,2,24,1,998698
0,5449,1000,30628,2,8,1,998715
0,5454,1000,30634,2,44,1,998721
0,5485,1000,30638,2,28,1,998680
0,621,3001,30650,1,5,1,998726
0,620,3005,30650,1,4,1,998679
0,613,2021,30650,1,1,2,0
0,624,3000,30650,1,19,2,998745
0,614,2021,30700,1,24,2,0
0,320,3014,30700,1,40,2,998765
0,625,3000,30700,1,27,2,998771
0,621,3005,30700,1,30,1,998686
0,314,3004,30700,1,6,1,998692
0,622,3001,30700,1,20,2,998955
0,623,3001,30750,1,14,2,998933
0,5499,1000,30750,1,42,2,998741
0,5500,1000,30750,1,39,2,998770
0,5501,1000,30750,1,24,2,998742
0,5502,1000,30750,1,23,2,998794
0,5503,1000,30750,1,42,2,998770
0,5504,1000,30750,1,4,2,998738
0,5505,1000,30750,1,24,2,998744
0,5506,1000,30750,1,6,2,998779
0,5507,1000,30750,1,18,2,998793
0,5508,1000,30750,1,32,2,998781
0,5509,1000,30750,1,5,2,998759
0,5510,1000,30750,1,1,2,998795
0,5511,1000,30750,1,29,2,998739
0,5512,1000,30750,1,14,2,998766
0,5513,1000,30750,1,18,2,998753
0,5514,1000,30750,1,45,2,998787
0,5515,1000,30750,1,13,2,998768
0,5516,1000,30750,1,44,2,998787
0,5517,1000,30750,1,49,2,998762
0,5518,1000,30750,1,27,2,998779
0,5519,1000,30750,1,16,2,998744
0,5520,1000,30750,1,8,2,998756
0,5521,1000,30750,1,1,2,998779
0,5522,1000,30750,1,6,2,998794
0,5523,1000,30750,1,27,2,998736
0,5524,1000,30750,1,29,2,998780
0,5525,1000,30750,1,27,2,998780
0,5526,1000,30750,1,34,2,998777
0,5527,1000,30750,1,29,2,998762
0,5528,1000,30750,1,41,2,998778
0,5529,1000,30750,1,29,2,998760
0,5530,1000,30750,1,18,2,998780
0,5531,1000,30750,1,22,2,998770
0,5532,1000,30750,1,16,2,998764
0,5533,1000,30750,1,19,2,998782
0,5534,1000,30750,1,6,2,998750
0,5535,1000,30750,1,26,2,998769
0,5536,1000,30750,1,18,2,998752
0,5537,1000,30750,1,18,2,998776
0,5538,1000,30750,1,7,2,998765
0,5539,1000,30750,1,10,2,998743
0,5540,1000,30750,1,5,2,998765
0,15,2032,30750,1,49,2,0
0,626,3000,30750,1,44,1,998702
0,205,2014,30750,1,29,1,200000
0,622,3005,30750,1,3,1,998658
0,615,2021,30750,1,45,1,200000
0,15,2042,30750,1,34,1,200000
0,15,2049,30750,1,40,2,0
0,5522,1000,30751,2,6,2,998794
0,5537,1000,30751,2,18,2,998776
0,5538,1000,30752,2,7,2,998765
0,5515,1000,30753,2,13,2,998768
0,5531,1000,30753,2,22,2,998770
0,5533,1000,30755,2,19,2,998782
0,5499,1000,30755,2,42,2,998741
0,5532,1000,30757,2,16,2,998764
0,5519,1000,30757,2,16,2,998744
0,5504,1000,30762,2,4,2,998738
0,5503,1000,30763,2,42,2,998770
0,5506,1000,30763,2,6,2,998779
0,5518,1000,30764,2,27,2,998779
0,5514,1000,30765,2,45,2,998787
0,5509,1000,30767,2,5,2,998759
0,5508,1000,30768,2,32,2,998781
0,5505,1000,30768,2,24,2,998744
0,5525,1000,30769,2,27,2,998780
0,5517,1000,30771,2,49,2,998762
0,5510,1000,30773,2,1,2,998795
0,5534,1000,30779,2,6,2,998750
0,5526,1000,30779,2,34,2,998777
0,5500,1000,30785,2,39,2,998770
0,5523,1000,30789,2,27,2,998736
0,5512,1000,30791,2,14,2,998766
0,5511,1000,30796,2,29,2,998739
0,5516,1000,30799,2,44,2,998787
0,623,3005,30800,1,39,2,998774
0,56,2035,30800,1,22,1,200000
0,154,2019,30800,1,4,2,0
0,28,2007,30800,1,40,1,200000
0,22,2031,30800,1,29,2,0
0,77,2045,30800,1,8,1,200000
0,66,3037,30800,1,39,1,998677
0,27,3027,30800,1,5,1,998690
0,627,3000,30800,1,5,1,998680
0,616,2021,30800,1,7,1,200000
0,100,3033,30800,1,49,2,998781
0,154,2034,30800,1,16,1,200000
0,162,3008,30800,1,31,1,998725
0,321,3014,30800,1,25,1,998697
0,28,2008,30800,1,50,2,0
0,161,3021,30800,1,17,2,999160
0,44,2022,30800,1,38,1,200000
0,28,2048,30800,1,6,1,200000
0,315,3004,30800,1,38,2,999153
0,92,3002,30800,1,42,1,998710
0,22,2015,30800,1,26,1,200000
0,624,3001,30800,1,16,2,998757
0,154,2036,30800,1,47,1,200000
0,5528,1000,30803,2,41,2,998778
0,5530,1000,30804,2,18,2,998780
0,5539,1000,30805,2,10,2,998743
0,5524,1000,30805,2,29,2,998780
0,5521,1000,30812,2,1,2,998779
0,5502,1000,30815,2,23,2,998794
0,5507,1000,30831,2,18,2,998793
0,5540,1000,30832,2,5,2,998765
0,5513,1000,30833,2,18,2,998753
0,628,3000,30850,1,20,2,998739
0,625,3001,30850,1,49,1,998663
0,617,2021,30850,1,23,1,200000
0,624,3005,30850,1,44,1,998733
0,5536,1000,30868,2,18,2,998752
0,316,3004,30900,1,24,2,998896
0,322,3014,30900,1,22,1,998548
0,618,2021,30900,1,4,1,200000
0,206,2014,30900,1,43,2,0
0,626,3001,30900,1,29,2,998734
0,625,3005,30900,1,39,2,998776
0,107,3013,30900,1,4,2,998784
0,629,3000,30900,1,46,2,998745
0,5520,1000,30902,2,8,2,998756
0,5527,1000,30913,2,29,2,998762
0,5529,1000,30916,2,29,2,998760
0,5501,1000,30923,2,24,2,998742
0,626,3005,30950,1,7,2,998739
0,630,3000,30950,1,27,2,998741
0,619,2021,30950,1,20,2,0
0,627,3001,30950,1,50,1,998732
0,5535,1000,30977,2,26,2,998769
0,155,2036,31000,1,11,1,200000
0,69,3015,31000,1,9,1,998721
0,155,2034,31000,1,18,2,0
0,162,3021,31000,1,45,1,998703
0,627,3005,31000,1,24,2,998885
0,631,3000,31000,1,26,1,998676
0,62,2028,31000,1,6,1,200000
0,155,2019,31000,1,41,1,200000
0,5541,1000,31000,1,31,1,998709
0,5542,1000,31000,1,49,1,998683
0,5543,1000,31000,1,29,1,998722
0,5544,1000,31000,1,45,1,998721
0,5545,1000,31000,1,12,1,998705
0,5546,1000,31000,1,24,1,998708
0,5547,1000,31000,1,45,1,998676
0,5548,1000,31000,1,9,1,998732
0,5549,1000,31000,1,33,1,998729
0,5550,1000,31000,1,25,1,998720
0,5551,1000,31000,1,46,1,998727
0,5552,1000,31000,1,38,1,998694
0,5553,1000,31000,1,9,1,998677
0,5554,1000,31000,1,16,1,998729
0,5555,1000,31000,1,34,1,998687
0,5556,1000,31000,1,13,1,998700
0,5557,1000,31000,1,42,1,998700
0,5558,1000,31000,1,34,1,998685
0,5559,1000,31000,1,39,1,998674
0,5560,1000,31000,1,34,1,998678
0,5561,1000,31000,1,24,1,998715
0,5562,1000,31000,1,41,1,998709
0,5563,1000,31000,1,1,1,998689
0,5564,1000,31000,1,27,1,998706
0,5565,1000,31000,1,46,1,998717
0,5566,1000,31000,1,5,1,998731
0,5567,1000,31000,1,7,1,998679
0,5568,1000,31000,1,34,1,998705
0,5569,1000,31000,1,30,1,998703
0,5570,1000,31000,1,35,1,998718
0,5571,1000,31000,1,49,1,998688
0,5572,1000,31000,1,30,1,998675
0,5573,1000,31000,1,44,1,998697
0,5574,1000,31000,1,49,1,998682
0,5575,1000,31000,1,17,1,998713
0,5576,1000,31000,1,35,1,998721
0,5577,1000,31000,1,42,1,998703
0,5578,1000,31000,1,49,1,998724
0,5579,1000,31000,1,6,1,998691
0,5580,1000,31000,1,45,1,998712
0,5581,1000,31000,1,23,1,998695
0,5582,1000,31000,1,30,1,998732
0,5583,1000,31000,1,12,1,998704
0,5584,1000,31000,1,8,1,998717
0,5585,1000,31000,1,26,1,998702
0,5586,1000,31000,1,2,1,998733
0,5587,1000,31000,1,46,1,998718
0,5588,1000,31000,1,36,1,998694
0,5589,1000,31000,1,42,1,998722
0,5590,1000,31000,1,7,1,998679
0,5591,1000,31000,1,19,1,998673
0,5592,1000,31000,1,25,1,998690
0,5593,1000,31000,1,19,1,998695
0,5594,1000,31000,1,14,1,998676
0,5595,1000,31000,1,41,1,998704
0,5596,1000,31000,1,16,1,998719
0,5597,1000,31000,1,17,1,998680
0,5598,1000,31000,1,16,1,998689
0,5599,1000,31000,1,4,1,998716
0,5600,1000,31000,1,43,1,998732
0,620,2021,31000,1,15,2,0
0,163,3008,31000,1,2,1,998468
0,628,3001,31000,1,38,2,998863
0,323,3014,31000,1,18,2,998826
0,67,3010,31000,1,17,2,998740
0,69,3019,31000,1,45,2,998800
0,317,3004,31000,1,21,2,998762
0,5548,1000,31001,2,9,1,998732
0,5553,1000,31001,2,9,1,998677
0,5589,1000,31001,2,42,1,998722
0,5558,1000,31002,2,34,1,998685
0,5584,1000,31002,2,8,1,998717
0,5547,1000,31003,2,45,1,998676
0,5560,1000,31003,2,34,1,998678
0,5567,1000,31004,2,7,1,998679
0,5575,1000,31004,2,17,1,998713
0,5565,1000,31006,2,46,1,998717
0,5545,1000,31006,2,12,1,998705
0,5544,1000,31006,2,45,1,998721
0,5552,1000,31007,2,38,1,998694
0,5563,1000,31009,2,1,1,998689
0,5580,1000,31013,2,45,1,998712
0,5585,1000,31013,2,26,1,998702
0,5598,1000,31013,2,16,1,998689
0,5578,1000,31014,2,49,1,998724
0,5582,1000,31014,2,30,1,998732
0,5597,1000,31014,2,17,1,998680
0,5568,1000,31016,2,34,1,998705
0,5590,1000,31019,2,7,1,998679
0,5595,1000,31022,2,41,1,998704
0,5573,1000,31023,2,44,1,998697
0,5596,1000,31023,2,16,1,998719
0,5564,1000,31027,2,27,1,998706
0,5566,1000,31027,2,5,1,998731
0,5583,1000,31031,2,12,1,998704
0,5549,1000,31031,2,33,1,998729
0,5572,1000,31031,2,30,1,998675
0,5554,1000,31032,2,16,1,998729
0,5586,1000,31034,2,2,1,998733
0,5587,1000,31035,2,46,1,998718
0,5579,1000,31036,2,6,1,998691
0,5577,1000,31037,2,42,1,998703
0,5562,1000,31038,2,41,1,998709
0,5576,1000,31038,2,35,1,998721
0,5569,1000,31045,2,30,1,998703
0,5550,1000,31046,2,25,1,998720
0,5600,1000,31047,2,43,1,998732
0,5592,1000,31047,2,25,1,998690
0,629,3001,31050,1,47,1,998689
0,20,3030,31050,1,4,1,998704
0,621,2021,31050,1,40,1,200000
0,69,2037,31050,1,7,1,200000
0,79,3006,31050,1,15,2,998746
0,628,3005,31050,1,16,1,998678
0,632,3000,31050,1,49,1,998485
0,207,2014,31050,1,46,1,200000
0,5571,1000,31051,2,49,1,998688
0,5574,1000,31052,2,49,1,998682
0,5551,1000,31056,2,46,1,998727
0,5557,1000,31061,2,42,1,998700
0,5559,1000,31062,2,39,1,998674
0,5546,1000,31064,2,24,1,998708
0,5556,1000,31064,2,13,1,998700
0,5594,1000,31066,2,14,1,998676
0,5591,1000,31070,2,19,1,998673
0,5581,1000,31076,2,23,1,998695
0,5543,1000,31083,2,29,1,998722
0,5555,1000,31092,2,34,1,998687
0,318,3004,31100,1,23,1,998691
0,622,2021,31100,1,44,1,200000
0,633,3000,31100,1,8,1,998693
0,629,3005,31100,1,19,2,998747
0,324,3014,31100,1,18,2,998789
0,630,3001,31100,1,39,2,998778
0,5561,1000,31104,2,24,1,998715
0,5599,1000,31105,2,4,1,998716
0,5541,1000,31105,2,31,1,998709
0,5593,1000,31106,2,19,1,998695
0,5570,1000,31109,2,35,1,998718
0,5542,1000,31136,2,49,1,998683
0,7,2001,31150,1,12,2,0
0,634,3000,31150,1,49,1,998618
0,630,3005,31150,1,19,2,998744
0,631,3001,31150,1,9,1,998697
0,623,2021,31150,1,9,1,200000
0,101,3033,31150,1,37,2,998885
0,13,2024,31200,1,34,2,0
0,635,3000,31200,1,35,1,998669
0,164,3008,31200,1,6,2,998734
0,93,3002,31200,1,29,2,998735
0,156,2034,31200,1,25,2,0
0,59,3026,31200,1,26,2,998830
0,208,2014,31200,1,25,2,0
0,16,2003,31200,1,33,1,200000
0,108,3013,31200,1,46,1,998733
0,78,2045,31200,1,28,2,0
0,46,3031,31200,1,24,2,998863
