timeStamp,bestBid,bestAsk,bidSize,askSize
28450,998736,998738,692,56
28500,998736,998738,692,56
28500,998736,998738,692,56
28500,998736,998738,692,56
28500,998736,998738,692,56
28500,998736,998738,692,56
28500,998736,998738,685,56
28500,998736,998738,685,56
28500,998736,998738,685,56
28500,998736,998738,685,56
28500,998736,998738,685,56
28500,998736,998738,685,90
28500,998736,998738,717,90
28500,998736,998738,687,90
28500,998736,998738,687,90
28501,998736,998738,687,90
28502,998736,998738,687,90
28503,998736,998738,687,90
28504,998736,998738,687,90
28506,998736,998738,687,90
28511,998736,998738,687,90
28513,998736,998738,687,90
28514,998736,998738,687,90
28515,998736,998738,687,90
28516,998736,998738,687,90
28517,998736,998738,687,90
28518,998736,998738,687,90
28520,998736,998738,687,90
28521,998736,998738,687,90
28522,998736,998738,687,90
28523,998736,998738,687,90
28526,998736,998738,687,90
28527,998736,998738,687,90
28528,998736,998738,687,90
28529,998736,998738,687,90
28531,998736,998738,687,90
28533,998736,998738,687,90
28534,998736,998738,687,90
28535,998736,998738,655,90
28537,998736,998738,655,90
28538,998736,998738,655,90
28541,998736,998738,655,90
28543,998736,998738,655,90
28544,998736,998738,655,90
28550,998736,998738,655,90
28550,998736,998738,655,90
28550,998736,998738,655,90
28551,998736,998738,655,90
28552,998736,998738,655,90
28553,998736,998738,655,90
28555,998736,998738,655,90
28559,998736,998738,655,90
28560,998736,998738,655,90
28569,998736,998738,655,90
28572,998736,998738,655,90
28580,998736,998738,655,90
28588,998736,998738,655,90
28589,998736,998738,655,90
28595,998736,998738,655,90
28596,998736,998738,655,90
28598,998736,998738,655,90
28600,998736,998738,625,90
28600,998736,998738,625,90
28600,998736,998738,625,90
28600,998736,998738,625,90
28600,998736,998738,625,90
28600,998736,998738,602,90
28600,998736,998738,576,90
28600,998736,998738,576,90
28600,998736,998738,576,90
28600,998736,998738,576,90
28600,998736,998738,552,90
28600,998736,998738,552,90
28600,998736,998738,552,90
28600,998736,998738,551,90
28600,998736,998737,551,1
28600,998736,998737,551,45
28615,998736,998737,551,45
28631,998736,998737,551,45
28632,998736,998737,551,45
28635,998736,998737,551,45
28650,998736,998737,551,45
28650,998736,998737,559,45
28650,998736,998737,544,45
28650,998736,998737,544,85
28650,998736,998737,507,85
28656,998736,998737,507,85
28666,998736,998737,507,85
28700,998736,998737,470,85
28700,998736,998737,470,85
28700,998736,998737,449,85
28700,998736,998737,449,85
28700,998736,998737,437,85
28700,998736,998737,437,85
28700,998736,998737,437,85
28700,998736,998737,437,85
28700,998736,998737,437,85
28700,998736,998737,405,85
28750,998736,998737,405,85
28750,998736,998737,405,85
28750,998736,998737,405,85
28750,998736,998737,405,85
28750,998736,998737,379,85
28750,998736,998737,379,85
28750,998736,998737,379,85
28753,998736,998737,379,85
28755,998736,998737,379,85
28759,998736,998737,379,85
28766,998736,998737,379,85
28777,998736,998737,379,85
28785,998736,998737,379,85
28788,998736,998737,379,85
28800,998736,998737,345,85
28800,998736,998737,345,85
28800,998736,998737,345,85
28800,998736,998737,345,85
28800,998736,998737,345,85
28800,998736,998737,345,85
28800,998736,998737,345,85
28800,998736,998737,345,85
28800,998736,998737,336,85
28800,998736,998737,336,85
28800,998736,998737,308,85
28800,998736,998737,308,85
28800,998736,998737,308,85
28800,998736,998737,308,85
28800,998736,998737,308,85
28800,998736,998737,308,85
28800,998736,998737,308,85
28800,998736,998737,308,85
28803,998736,998737,308,85
28824,998736,998737,308,85
28831,998736,998737,308,85
28835,998736,998737,308,85
28850,998736,998737,308,85
28850,998736,998737,308,85
28850,998736,998737,266,85
28850,998736,998737,266,97
28900,998736,998737,266,97
28900,998736,998737,266,97
28900,998736,998737,252,97
28900,998736,998737,252,97
28900,998736,998737,252,97
28900,998736,998737,252,97
28900,998736,998737,252,97
28900,998736,998737,252,97
28950,998736,998737,234,97
28950,998736,998737,234,97
28950,998736,998737,234,97
28950,998736,998737,234,97
28950,998736,998737,231,97
29000,998736,998737,231,97
29000,998736,998737,231,97
29000,998736,998737,231,97
29000,998736,998737,242,97
29000,998736,998737,242,97
29000,998736,998737,225,97
29000,998736,998737,225,97
29000,998736,998737,225,97
29000,998736,998737,225,97
29000,998736,998737,225,97
29000,998736,998737,225,97
29000,998736,998737,225,97
29000,998736,998737,225,97
29000,998736,998737,234,97
29000,998736,998737,205,97
29001,998736,998737,205,97
29004,998736,998737,205,97
29005,998736,998737,205,97
29006,998736,998737,205,97
29007,998736,998737,205,97
29008,998736,998737,205,97
29009,998736,998737,205,97
29010,998736,998737,205,97
29011,998736,998737,205,97
29013,998736,998737,205,97
29014,998736,998737,205,97
29018,998736,998737,205,97
29023,998736,998737,205,97
29024,998736,998737,205,97
29025,998736,998737,205,97
29026,998736,998737,205,97
29028,998736,998737,205,97
29030,998736,998737,205,97
29035,998736,998737,205,97
29040,998736,998737,205,97
29041,998736,998737,205,97
29042,998736,998737,205,97
29045,998736,998737,205,97
29046,998736,998737,205,97
29047,998736,998737,205,97
29048,998736,998737,205,97
29050,998736,998737,184,97
29050,998736,998737,184,97
29050,998736,998737,184,97
29050,998736,998737,184,97
29050,998736,998737,184,97
29051,998736,998737,173,97
29052,998736,998737,173,97
29055,998736,998737,173,97
29056,998736,998737,173,97
29057,998736,998737,173,97
29060,998736,998737,173,97
29070,998736,998737,173,97
29078,998736,998737,173,97
29089,998736,998737,173,97
29096,998736,998737,173,97
29097,998736,998737,173,97
29098,998736,998737,173,97
29100,998736,998737,173,97
29100,998736,998737,173,97
29100,998736,998737,173,97
29100,998736,998737,173,97
29100,998736,998737,173,97
29100,998736,998737,144,97
29100,998736,998737,144,97
29102,998736,998737,144,97
29119,998736,998737,144,97
29121,998736,998737,144,97
29144,998736,998737,144,97
29150,998736,998737,144,97
29150,998736,998737,144,97
29150,998736,998737,144,97
29150,998736,998737,144,97
29150,998736,998737,144,97
29150,998736,998737,110,97
29175,998736,998737,110,97
29194,998736,998737,110,97
29200,998736,998737,110,97
29200,998736,998737,110,97
29200,998736,998737,110,97
29200,998736,998737,110,97
29200,998736,998737,110,97
29200,998736,998737,102,97
29200,998736,998737,102,105
29200,998736,998737,102,105
29200,998736,998737,102,105
29200,998736,998737,74,105
29250,998736,998737,74,105
29250,998736,998737,74,105
29250,998736,998737,72,105
29250,998736,998737,72,105
29250,998736,998737,72,105
29250,998736,998737,72,105
29250,998736,998737,72,105
29250,998736,998737,72,105
29264,998736,998737,72,105
29266,998736,998737,72,105
29288,998736,998737,72,105
29300,998736,998737,72,105
29300,998736,998737,72,105
29300,998736,998737,66,105
29300,998736,998737,66,105
29300,998736,998737,66,105
29300,998736,998737,66,105
29350,998736,998737,66,105
29350,998736,998737,66,105
29350,998736,998737,66,105
29400,998736,998737,91,105
29400,998736,998737,41,105
29400,998736,998737,22,105
29400,998735,998737,658,105
29400,998735,998737,658,105
29400,998736,998737,3,105
29400,998735,998737,622,105
29400,998735,998737,622,105
29400,998735,998737,622,105
29400,998735,998737,622,105
29400,998735,998737,622,105
29400,998735,998737,614,105
29400,998735,998737,614,105
29400,998735,998737,614,105
29400,998735,998737,614,105
29450,998735,998737,614,105
29450,998735,998737,614,105
29450,998735,998737,614,105
29450,998735,998737,614,105
29450,998735,998737,614,105
29458,998735,998737,614,105
29500,998735,998737,614,105
29500,998735,998737,614,105
29500,998735,998737,614,105
29500,998735,998737,614,105
29500,998735,998737,614,105
29500,998735,998737,614,105
29500,998735,998737,614,105
29500,998735,998737,614,105
29500,998735,998737,592,105
29500,998735,998737,592,105
29500,998735,998737,592,105
29501,998735,998737,592,105
29502,998735,998737,592,105
29503,998735,998737,592,105
29504,998735,998737,592,105
29505,998735,998737,592,105
29506,998735,998737,592,105
29507,998735,998737,592,105
29508,998735,998737,592,105
29509,998735,998737,592,105
29512,998735,998737,592,105
29513,998735,998737,592,105
29516,998735,998737,592,105
29518,998735,998737,592,105
29519,998735,998737,592,105
29522,998735,998737,592,105
29523,998735,998737,592,105
29525,998735,998737,592,105
29526,998735,998737,592,105
29532,998735,998737,592,105
29535,998735,998737,592,105
29538,998735,998737,592,105
29540,998735,998737,592,105
29541,998735,998737,592,105
29542,998735,998737,592,105
29546,998735,998737,592,105
29550,998735,998737,592,105
29550,998735,998737,592,105
29550,998735,998737,592,105
29554,998735,998737,592,105
29556,998735,998737,592,105
29557,998735,998737,592,105
29561,998735,998737,592,105
29568,998735,998737,592,105
29574,998735,998737,592,105
29575,998735,998737,592,105
29578,998735,998737,592,105
29580,998735,998737,592,105
29584,998735,998737,592,105
29589,998735,998737,592,105
29591,998735,998737,592,105
29600,998735,998737,592,105
29600,998735,998737,553,105
29600,998735,998737,532,105
29600,998735,998737,532,105
29600,998735,998737,532,105
29600,998735,998737,532,105
29600,998735,998737,482,105
29600,998735,998737,482,105
29600,998735,998737,482,105
29600,998735,998737,482,105
29600,998735,998737,482,105
29600,998735,998737,434,105
29600,998735,998737,434,105
29600,998735,998737,434,105
29600,998735,998737,434,105
29616,998735,998737,434,105
29650,998735,998737,434,105
29650,998735,998737,434,105
29650,998735,998737,434,153
29684,998735,998737,434,153
29697,998735,998737,434,153
29700,998735,998737,434,153
29700,998735,998737,434,153
29700,998735,998737,385,153
29700,998735,998737,385,153
29700,998735,998737,385,153
29700,998735,998737,385,153
29700,998735,998737,347,153
29700,998735,998737,331,153
29700,998735,998737,331,153
29700,998735,998737,331,153
29700,998735,998737,295,153
29700,998735,998737,295,153
29700,998735,998737,295,153
29700,998735,998737,295,153
29700,998735,998737,295,153
29750,998735,998737,275,153
29750,998735,998737,275,153
29750,998735,998737,320,153
29750,998735,998737,320,153
29750,998735,998737,304,153
29750,998735,998737,304,153
29750,998735,998737,304,153
29750,998735,998737,304,153
29750,998735,998737,274,153
29750,998735,998737,274,153
29750,998735,998737,274,153
29750,998735,998737,274,153
29751,998735,998737,274,153
29753,998735,998737,274,153
29754,998735,998737,274,153
29755,998735,998737,274,153
29756,998735,998737,274,153
29757,998735,998737,274,153
29758,998735,998737,274,153
29759,998735,998737,274,153
29761,998735,998737,274,153
29763,998735,998737,274,153
29764,998735,998737,274,153
29765,998735,998737,274,153
29766,998735,998737,274,153
29767,998735,998737,274,153
29768,998735,998737,274,153
29773,998735,998737,274,153
29775,998735,998737,274,153
29776,998735,998737,274,153
29777,998735,998737,274,153
29779,998735,998737,274,153
29781,998735,998737,274,153
29783,998735,998737,274,153
29784,998735,998737,274,153
29785,998735,998737,274,153
29787,998735,998737,274,153
29789,998735,998737,274,153
29790,998735,998737,229,153
29794,998735,998737,229,153
29797,998735,998737,229,153
29798,998735,998737,229,153
29800,998735,998737,229,153
29800,998735,998737,229,153
29800,998735,998737,229,153
29800,998735,998737,213,153
29800,998735,998737,213,153
29800,998735,998737,213,153
29800,998735,998737,197,153
29800,998735,998737,197,153
29800,998735,998737,197,153
29804,998735,998737,197,153
29823,998735,998737,197,153
29826,998735,998737,197,153
29831,998735,998737,197,153
29838,998735,998737,197,153
29839,998735,998737,197,153
29850,998735,998737,197,153
29850,998735,998737,197,153
29850,998735,998737,154,153
29850,998735,998737,154,153
29865,998735,998737,154,153
29867,998735,998737,154,153
29897,998735,998737,154,153
29900,998735,998737,154,153
29900,998735,998737,154,153
29900,998735,998737,154,153
29900,998735,998737,154,153
29900,998735,998737,154,153
29900,998735,998737,184,153
29900,998735,998737,184,153
29901,998735,998737,184,153
29907,998735,998737,184,153
29950,998735,998737,184,153
29950,998735,998737,142,153
29950,998735,998737,142,153
29950,998735,998737,142,153
29961,998735,998737,142,153
30000,998735,998737,102,153
30000,998735,998737,102,153
30000,998735,998737,102,153
30000,998735,998737,82,153
30000,998735,998737,81,153
30000,998735,998737,81,153
30000,998735,998737,81,153
30000,998735,998737,81,153
30000,998735,998737,73,153
30000,998735,998737,73,153
30000,998735,998737,73,153
30000,998735,998737,73,153
30000,998735,998737,73,153
30000,998735,998737,73,153
30000,998735,998737,73,153
30000,998735,998737,73,153
30000,998735,998736,73,35
30000,998735,998736,73,35
30000,998735,998736,73,35
30000,998735,998736,73,35
30000,998735,998736,52,35
30000,998735,998736,52,35
30000,998735,998736,52,35
30001,998735,998736,52,35
30002,998735,998736,52,35
30003,998735,998736,52,35
30005,998735,998736,52,35
30006,998735,998736,52,35
30007,998735,998736,52,35
30008,998735,998736,52,35
30009,998735,998736,52,35
30011,998735,998736,52,35
30012,998735,998736,52,35
30013,998735,998736,52,35
30014,998735,998736,52,35
30015,998735,998736,52,35
30022,998735,998736,52,35
30024,998735,998736,52,35
30025,998735,998736,52,35
30027,998735,998736,52,35
30028,998735,998736,52,35
30033,998735,998736,52,35
30040,998735,998736,52,35
30041,998735,998736,52,35
30042,998735,998736,52,35
30049,998735,998736,52,35
30050,998735,998736,52,35
30050,998735,998736,52,35
30050,998735,998736,52,35
30050,998735,998736,52,35
30054,998735,998736,52,35
30055,998735,998736,52,35
30064,998735,998736,52,35
30066,998735,998736,52,35
30067,998735,998736,52,35
30072,998735,998736,52,35
30076,998735,998736,52,35
30079,998735,998736,52,35
30082,998735,998736,52,35
30083,998735,998736,52,35
30084,998735,998736,52,35
30091,998735,998736,52,35
30092,998735,998736,52,35
30094,998735,998736,52,35
30097,998735,998736,52,35
30100,998735,998736,52,35
30100,998735,998736,52,35
30100,998735,998736,52,35
30100,998735,998736,22,35
30100,998735,998736,22,35
30100,998735,998736,22,35
30100,998735,998736,22,35
30101,998735,998736,22,35
30150,998735,998736,22,35
30150,998735,998736,22,35
30150,998734,998736,604,35
30150,998734,998736,554,35
30150,998735,998736,12,35
30150,998735,998736,6,35
30150,998735,998736,6,35
30166,998735,998736,6,35
30200,998735,998736,6,35
30200,998735,998736,6,35
30200,998735,998736,6,35
30200,998735,998736,6,35
30200,998734,998736,535,35
30200,998734,998736,535,35
30200,998734,998736,535,35
30200,998734,998736,535,35
30200,998734,998736,514,35
30200,998734,998736,470,35
30239,998734,998736,470,35
30250,998734,998736,470,35
30250,998734,998736,470,58
30250,998734,998736,470,58
30250,998734,998736,470,58
30250,998734,998736,470,58
30250,998734,998736,470,58
30255,998734,998736,470,58
30257,998734,998736,470,58
30258,998734,998736,470,58
30261,998734,998736,470,58
30264,998734,998736,470,58
30267,998734,998736,470,58
30269,998734,998736,470,58
30275,998734,998736,470,58
30281,998734,998736,470,58
30284,998734,998736,470,58
30289,998734,998736,470,58
30297,998734,998736,470,58
30300,998734,998736,470,58
30300,998734,998736,470,58
30300,998734,998736,470,58
30300,998734,998736,452,58
30300,998734,998736,452,58
30300,998734,998736,452,58
30300,998734,998736,452,58
30300,998734,998736,439,58
30300,998734,998736,439,58
30305,998734,998736,439,58
30306,998734,998736,439,58
30321,998734,998736,439,58
30338,998734,998736,439,58
30343,998734,998736,439,58
30350,998734,998736,439,58
30350,998734,998736,439,58
30350,998734,998736,439,58
30351,998734,998736,439,35
30353,998734,998736,439,35
30400,998734,998736,393,35
30400,998734,998736,393,35
30400,998734,998736,393,35
30400,998734,998736,393,35
30400,998735,998736,28,35
30400,998735,998736,28,35
30400,998735,998736,28,35
30400,998734,998736,386,35
30400,998734,998736,386,35
30400,998734,998736,386,35
30400,998734,998736,386,35
30400,998734,998736,386,35
30400,998734,998736,386,35
30402,998734,998736,386,35
30450,998734,998736,386,35
30450,998734,998736,386,35
30450,998734,998736,386,35
30450,998734,998736,386,35
30450,998734,998736,386,35
30450,998734,998736,386,35
30450,998734,998736,346,35
30500,998734,998736,346,35
30500,998734,998736,372,35
30500,998734,998736,372,35
30500,998734,998736,372,35
30500,998734,998736,372,35
30500,998734,998736,413,35
30500,998734,998736,413,35
30500,998734,998736,388,35
30500,998734,998736,388,58
30500,998734,998736,388,58
30500,998734,998736,378,58
30500,998734,998736,378,58
30501,998734,998736,378,58
30502,998734,998736,378,58
30503,998734,998736,378,58
30505,998734,998736,378,58
30506,998734,998736,378,58
30507,998734,998736,378,58
30508,998734,998736,378,58
30510,998734,998736,378,58
30511,998734,998736,378,58
30512,998734,998736,378,58
30513,998734,998736,337,58
30514,998734,998736,337,58
30515,998734,998736,337,58
30517,998734,998736,337,58
30518,998734,998736,337,58
30521,998734,998736,337,58
30522,998734,998736,337,58
30523,998734,998736,337,58
30525,998734,998736,337,58
30527,998734,998736,337,58
30529,998734,998736,337,58
30530,998734,998736,337,58
30531,998734,998736,337,58
30532,998734,998736,337,58
30534,998734,998736,337,58
30535,998734,998736,337,58
30541,998734,998736,337,58
30545,998734,998736,337,58
30546,998734,998736,337,58
30547,998734,998736,337,58
30550,998734,998736,337,58
30550,998734,998736,337,58
30550,998734,998736,337,58
30550,998734,998736,337,58
30552,998734,998736,337,58
30554,998734,998736,337,58
30563,998734,998736,337,58
30568,998734,998736,337,58
30581,998734,998736,337,58
30592,998734,998736,337,58
30597,998734,998736,337,58
30600,998734,998736,337,58
30600,998734,998736,337,58
30600,998734,998736,337,58
30600,998734,998736,329,58
30600,998734,998736,329,58
30600,998734,998736,329,58
30600,998734,998736,305,58
30600,998734,998736,305,58
30600,998734,998736,305,58
30600,998734,998736,305,58
30600,998734,998736,305,58
30600,998734,998736,276,58
30600,998735,998736,1,58
30600,998734,998736,236,58
30600,998734,998736,236,58
30600,998734,998736,236,58
30600,998734,998736,236,58
30600,998734,998736,207,58
30600,998734,998736,207,58
30604,998734,998736,207,58
30609,998734,998736,207,58
30621,998734,998736,207,58
30622,998734,998736,207,58
30624,998734,998736,207,58
30628,998734,998736,207,58
30634,998734,998736,207,58
30638,998734,998736,207,58
30650,998734,998736,207,58
30650,998734,998736,207,58
30650,998734,998736,206,58
30650,998734,998736,206,58
30700,998734,998736,182,58
30700,998734,998736,182,58
30700,998734,998736,182,58
30700,998734,998736,182,58
30700,998734,998736,182,58
30700,998734,998736,182,58
30750,998734,998736,182,58
30750,998734,998736,182,85
30750,998734,998736,133,85
30750,998734,998736,133,85
30750,998734,998736,133,85
30750,998734,998736,93,85
30751,998734,998736,93,85
30752,998734,998736,93,85
30753,998734,998736,93,85
30755,998734,998736,93,85
30757,998734,998736,93,85
30762,998734,998736,93,85
30763,998734,998736,93,85
30764,998734,998736,93,85
30765,998734,998736,93,85
30767,998734,998736,93,85
30768,998734,998736,93,85
30769,998734,998736,93,85
30771,998734,998736,93,85
30773,998734,998736,93,85
30779,998734,998736,93,85
30785,998734,998736,93,85
30789,998734,998736,93,58
30791,998734,998736,93,58
30796,998734,998736,93,58
30799,998734,998736,93,58
30800,998734,998736,93,58
30800,998734,998736,89,58
30800,998734,998736,60,58
30800,998734,998736,60,58
30800,998734,998736,60,58
30800,998734,998736,60,58
30800,998734,998736,60,58
30800,998734,998736,60,58
30800,998734,998736,60,58
30800,998734,998736,10,58
30800,998734,998736,10,58
30800,998734,998736,10,58
30800,998734,998736,10,58
30800,998734,998736,10,58
30803,998734,998736,10,58
30804,998734,998736,10,58
30805,998734,998736,10,58
30812,998734,998736,10,58
30815,998734,998736,10,58
30831,998734,998736,10,58
30832,998734,998736,10,58
30833,998734,998736,10,58
30850,998734,998736,10,58
30850,998734,998736,10,58
30850,998734,998736,10,58
30868,998734,998736,10,58
30900,998734,998736,10,58
30900,998734,998736,10,58
30900,998733,998736,847,58
30900,998733,998734,847,29
30900,998733,998734,847,29
30900,998733,998734,847,29
30900,998733,998734,847,29
30902,998733,998734,847,29
30913,998733,998734,847,29
30916,998733,998734,847,29
30923,998733,998734,847,29
30950,998733,998734,847,29
30950,998733,998734,847,29
30950,998733,998734,827,29
30950,998733,998734,827,29
30977,998733,998734,827,29
31000,998733,998734,827,29
31000,998733,998734,809,29
31000,998733,998734,809,29
31000,998733,998734,809,29
31000,998733,998734,809,29
31000,998733,998734,811,29
31000,998733,998734,796,29
31000,998733,998734,796,29
31000,998733,998734,796,29
31000,998733,998734,796,29
31000,998733,998734,796,29
31000,998733,998734,796,29
31000,998733,998734,796,29
31001,998733,998734,796,29
31002,998733,998734,796,29
31003,998733,998734,796,29
31004,998733,998734,796,29
31006,998733,998734,796,29
31007,998733,998734,796,29
31009,998733,998734,796,29
31013,998733,998734,796,29
31014,998733,998734,796,29
31016,998733,998734,796,29
31019,998733,998734,796,29
31022,998733,998734,796,29
31023,998733,998734,796,29
31027,998733,998734,796,29
31031,998733,998734,796,29
31032,998733,998734,796,29
31034,998733,998734,794,29
31035,998733,998734,794,29
31036,998733,998734,794,29
31037,998733,998734,794,29
31038,998733,998734,794,29
31045,998733,998734,794,29
31046,998733,998734,794,29
31047,998733,998734,794,29
31050,998733,998734,794,29
31050,998733,998734,794,29
31050,998733,998734,794,29
31050,998733,998734,794,29
31050,998733,998734,794,29
31051,998733,998734,794,29
31052,998733,998734,794,29
31056,998733,998734,794,29
31061,998733,998734,794,29
31062,998733,998734,794,29
31064,998733,998734,794,29
31066,998733,998734,794,29
31070,998733,998734,794,29
31076,998733,998734,794,29
31083,998733,998734,794,29
31092,998733,998734,794,29
31100,998733,998734,794,29
31100,998733,998734,794,29
31100,998733,998734,794,29
31100,998733,998734,794,29
31100,998733,998734,794,29
31104,998733,998734,794,29
31105,998733,998734,794,29
31106,998733,998734,794,29
31109,998733,998734,794,29
31136,998733,998734,794,29
31150,998733,998734,782,29
31150,998733,998734,782,29
31150,998733,998734,782,29
31150,998733,998734,782,29
31150,998733,998734,782,29
31200,998733,998734,748,29
31200,998733,998734,748,29
31200,998733,998734,748,35
31200,998733,998734,748,35
31200,998733,998734,723,35
31200,998733,998734,723,35
31200,998733,998734,698,35
31200,998733,998734,744,35
31200,998733,998734,716,35
31200,998733,998734,716,35
31200,998733,998734,739,35
31200,998733,998734,739,35
31200,998733,998734,707,35
31200,998733,998734,707,35
31200,998733,998734,707,35
31200,998733,998734,707,35
31200,998733,998734,707,35
31245,998733,998734,707,35
31250,998733,998734,707,35
31250,998733,998734,707,35
31250,998733,998734,707,35
31250,998733,998734,753,35
31250,998733,998734,753,35
31250,998733,998734,753,35
31250,998733,998734,753,35
31253,998733,998734,753,35
31254,998733,998734,753,35
31255,998733,998734,753,35
31259,998733,998734,753,35
31260,998733,998734,753,35
31261,998733,998734,753,35
31263,998733,998734,707,35
31265,998733,998734,707,35
31267,998733,998734,707,35
31268,998733,998734,707,35
31272,998733,998734,707,35
31274,998733,998734,707,35
31275,998733,998734,707,35
31276,998733,998734,707,35
31277,998733,998734,707,35
31278,998733,998734,707,35
31279,998733,998734,707,35
31280,998733,998734,707,35
31284,998733,998734,707,35
31286,998733,998734,707,35
31290,998733,998734,707,35
31293,998733,998734,707,35
31295,998733,998734,707,35
31298,998733,998734,707,35
31300,998733,998734,707,35
31300,998733,998734,707,35
31300,998733,998734,707,35
31300,998733,998734,707,35
31300,998733,998734,696,35
31300,998733,998734,696,35
31300,998733,998734,696,35
31302,998733,998734,696,35
31305,998733,998734,696,35
31306,998733,998734,696,35
31307,998733,998734,696,35
31308,998733,998734,696,35
31311,998733,998734,696,35
31313,998733,998734,696,35
31317,998733,998734,696,35
31318,998733,998734,696,35
31334,998733,998734,696,35
31346,998733,998734,696,35
31350,998733,998734,646,35
31350,998733,998734,646,35
31350,998733,998734,608,35
31350,998733,998734,608,35
31350,998733,998734,608,77
31350,998733,998734,608,77
31350,998733,998734,608,77
31350,998733,998734,608,77
31350,998733,998734,608,77
31374,998733,998734,608,77
31395,998733,998734,608,77
31400,998733,998734,608,77
31400,998733,998734,608,77
31400,998733,998734,608,77
31400,998733,998734,608,77
31400,998733,998734,606,77
31400,998733,998734,606,77
31400,998733,998734,560,77
31400,998733,998734,600,77
31400,998733,998734,600,77
31400,998733,998734,593,77
31400,998733,998734,593,77
31411,998733,998734,593,77
31428,998733,998734,593,77
31450,998733,998734,593,77
31450,998733,998734,617,77
31450,998733,998734,617,77
31450,998733,998734,617,77
31450,998733,998734,617,77
31500,998733,998734,617,77
31500,998733,998734,617,77
31500,998733,998734,617,77
31500,998733,998734,594,77
31500,998733,998734,594,77
31500,998733,998734,594,77
31500,998733,998734,594,77
31500,998733,998734,594,77
31500,998733,998734,594,77
31500,998733,998734,594,77
31500,998733,998734,594,77
31500,998733,998734,594,103
31500,998733,998734,594,103
31500,998733,998734,594,103
31500,998733,998734,583,103
31500,998733,998734,583,103
31500,998733,998734,583,103
31500,998733,998734,583,103
31501,998733,998734,583,103
31504,998733,998734,583,103
31505,998733,998734,583,103
31507,998733,998734,583,103
31508,998733,998734,583,103
31511,998733,998734,583,103
31512,998733,998734,583,103
31514,998733,998734,583,103
31517,998733,998734,583,103
31519,998733,998734,583,103
31522,998733,998734,583,103
31524,998733,998734,583,103
31525,998733,998734,583,103
31527,998733,998734,583,103
31528,998733,998734,583,103
31534,998733,998734,583,77
31535,998733,998734,583,77
31536,998733,998734,583,77
31538,998733,998734,583,77
31539,998733,998734,583,77
31540,998733,998734,583,77
31549,998733,998734,583,77
31550,998733,998734,557,77
31550,998733,998734,557,115
31550,998733,998734,557,115
31550,998733,998734,557,115
31560,998733,998734,557,115
31569,998733,998734,557,115
31571,998733,998734,557,115
31573,998733,998734,557,115
31575,998733,998734,557,115
31596,998733,998734,557,115
31600,998733,998734,557,115
31600,998733,998734,557,115
31600,998733,998734,557,115
31600,998733,998734,527,115
31600,998733,998734,527,115
31600,998733,998734,527,115
31600,998733,998734,507,115
31600,998733,998734,507,115
31600,998733,998734,507,115
31600,998733,998734,478,115
31600,998733,998734,478,115
31615,998733,998734,478,115
31616,998733,998734,478,115
31631,998733,998734,478,115
31650,998733,998734,478,115
31650,998733,998734,474,115
31650,998733,998734,474,115
31650,998733,998734,474,115
31692,998733,998734,474,115
31700,998733,998734,474,115
31700,998733,998734,474,115
31700,998733,998734,474,115
31700,998733,998734,474,115
31700,998733,998734,474,115
31750,998733,998734,553,115
31750,998733,998734,553,115
31750,998733,998734,553,115
31750,998733,998734,553,115
31750,998733,998734,553,115
31751,998733,998734,553,115
31752,998733,998734,553,115
31753,998733,998734,553,115
31754,998733,998734,553,115
31755,998733,998734,553,115
31757,998733,998734,553,115
31759,998733,998734,553,115
31760,998733,998734,553,115
31761,998733,998734,553,115
31762,998733,998734,553,115
31763,998733,998734,553,115
31764,998733,998734,553,115
31765,998733,998734,553,115
31767,998733,998734,553,115
31768,998733,998734,553,115
31771,998733,998734,508,115
31773,998733,998734,508,115
31774,998733,998734,508,115
31775,998733,998734,508,115
31776,998733,998734,508,115
31779,998733,998734,508,115
31782,998733,998734,508,115
31783,998733,998734,508,115
31785,998733,998734,508,115
31787,998733,998734,508,115
31789,998733,998734,508,115
31790,998733,998734,508,115
31791,998733,998734,508,115
31793,998733,998734,508,115
31794,998733,998734,508,115
31800,998733,998734,508,115
31800,998733,998734,508,115
31800,998733,998734,508,115
31800,998733,998734,508,115
31800,998733,998734,479,115
31800,998733,998734,479,115
31800,998733,998734,479,115
31800,998733,998734,479,115
31800,998733,998734,479,115
31800,998733,998734,479,115
31800,998733,998734,479,115
31800,998733,998734,461,115
31801,998733,998734,461,115
31802,998733,998734,461,115
31808,998733,998734,444,115
31816,998733,998734,444,115
31817,998733,998734,444,115
31824,998733,998734,444,115
31825,998733,998734,444,115
31831,998733,998734,444,115
31837,998733,998734,444,115
31841,998733,998734,427,115
31850,998733,998734,427,115
31850,998733,998734,427,115
31850,998733,998734,427,115
31850,998733,998734,427,123
31850,998733,998734,404,123
31850,998733,998734,404,123
31858,998733,998734,404,123
31880,998733,998734,404,123
31900,998733,998734,404,123
31900,998733,998734,354,123
31900,998733,998734,354,123
31900,998733,998734,354,123
31900,998733,998734,354,162
31900,998733,998734,354,162
31900,998733,998734,354,162
31900,998733,998734,354,162
31900,998733,998734,354,162
31900,998733,998734,315,162
31950,998733,998734,315,162
31950,998733,998734,315,162
31950,998733,998734,295,162
31950,998733,998734,295,162
31950,998733,998734,289,162
31950,998733,998734,289,203
32000,998733,998734,286,203
32000,998733,998734,286,203
32000,998733,998734,286,203
